ID,Question,Choice_1,Choice_2,Choice_3,Choice_4,Answer
687,What is the SI unit of inductance?,Henry (H),Coulomb (C),Volt (V),Ohm (Ω),Henry (H)
688,What type of inductance occurs when the magnetic field produced by one coil induces a voltage in an adjacent coil?,Self-inductance,Mutual inductance,Series inductance,Parallel inductance,Mutual inductance
689,"What term represents the total magnetic field passing through a coil, influencing the magnitude of induced voltage?",Inductance,Resistance,Capacitance,Magnetic flux,Magnetic flux
690,What type of coil configuration typically exhibits significant inductance due to its tightly wound structure?,Toroid,Solenoid,Helical coil,Straight wire,Solenoid
691,"What term refers to the induced voltage in a coil when the current through it changes, opposing the applied voltage?",Self-induction,Mutual induction,Back EMF,Eddy current,Back EMF
692,What type of inductance occurs when a changing current in a coil induces a voltage in the same coil?,Self-inductance,Mutual inductance,Series inductance,Parallel inductance,Self-inductance
693,What are the small circular currents induced in conductive materials by changing magnetic fields?,Self-inductance,Mutual induction,Back EMF,Eddy currents,Eddy currents
694,What property of a material affects its ability to store magnetic energy and influences inductance?,Conductivity,Resistance,Permeability,Capacitance,Permeability
695,"What type of inductance occurs when inductors are connected in a series circuit, adding up their individual inductances?",Series inductance,Mutual inductance,Self-inductance,Parallel inductance,Series inductance
696,What term refers to the flow of electric charge that periodically reverses direction?,Alternating current (AC),Direct current (DC),Pulsating current,Oscillating current,Alternating current (AC)
697,What term describes the number of cycles per second of an alternating current?,Voltage,Frequency,Amplitude,Phase,Frequency
698,"What waveform is commonly associated with alternating current, where the voltage or current varies sinusoidally with time?",Square wave,Triangle wave,Sine wave,Sawtooth wave,Sine wave
699,What value of an alternating current represents the equivalent steady DC current that would produce the same heating effect in a resistor?,Peak value,Amplitude,Average value,Root mean square (RMS) value,Root mean square (RMS) value
700,"What term describes the time shift between two alternating currents or voltages, measured in degrees or radians?",Phase difference,Frequency,Amplitude,Period,Phase difference
701,What process converts alternating current (AC) to direct current (DC) by allowing current flow in one direction only?,Amplification,Rectification,Modulation,Demodulation,Rectification
702,Which component in an AC circuit stores and releases electrical energy as the voltage across it alternates?,Resistor,Inductor,Capacitor,Diode,Capacitor
703,What term represents the opposition to the flow of alternating current caused by the inductance of a coil?,Capacitive reactance,Impedance,Resistance,Inductive reactance,Inductive reactance
704,"What term describes the total opposition to the flow of alternating current in a circuit, combining resistance, inductive reactance, and capacitive reactance?",Impedance,Resistance,Conductance,Reactance,Impedance
